,x,y,label,href,title,author
0,-1.6748594,-0.14894506,"['2000', 'graffiti', 'Street art']",./artworks/images/Police_Banksy.jpg,Police,Banksy
1,-1.6740497,-0.17767069,"['2001', 'graffiti', 'Street art']",./artworks/images/Insane Clown_Banksy.jpg,Insane Clown,Banksy
2,-1.688036,-0.16629112,"['2002', 'graffiti', 'Street art']",./artworks/images/Laugh Now_Banksy.jpg,Laugh Now,Banksy
3,-1.6589773,-0.15843712,"['2003', 'MelbourneAustralia', 'graffiti', 'Street art']",./artworks/images/Parachuting Rat_Banksy.jpg,Parachuting Rat,Banksy
4,-1.6589249,-0.160261,"['2003', 'graffiti', 'Street art']",./artworks/images/Think Tank_Banksy.jpg,Think Tank,Banksy
5,-1.6592886,-0.1693408,"['2004', 'graffiti', 'Street art']","./artworks/images/Brick Lane, East End_Banksy.jpg","Brick Lane, East End",Banksy
6,-1.6905026,-0.14518917,"['2005', 'graffiti', 'Street art']",./artworks/images/Bethlehem_Banksy.jpg,Bethlehem,Banksy
7,-1.6905026,-0.14518917,"['2005', 'graffiti', 'Street art']",./artworks/images/Death_Banksy.jpg,Death,Banksy
8,-1.6905026,-0.14518917,"['2005', 'graffiti', 'Street art']",./artworks/images/Hitchhiker to Anywhere Archway_Banksy.jpg,Hitchhiker to Anywhere Archway,Banksy
9,-2.0242386,-0.1501599,"['2005', 'installation', 'Conceptual Art']",./artworks/images/Vandalised Phone Box_Banksy.jpg,Vandalised Phone Box,Banksy
10,0.0014282896,0.33669364,"['2006', 'portrait', 'Conceptual Art']",./artworks/images/Pie Face_Banksy.jpg,Pie Face,Banksy
11,-2.037673,-0.1495757,"['2006', 'installation', 'Conceptual Art']",./artworks/images/Warning Sign_Banksy.jpg,Warning Sign,Banksy
12,-1.7715243,-0.788567,"['2007', 'figurative', 'Conceptual Art']",./artworks/images/I Can't Believe You Morons Actually Buy This Shit_Banksy.jpg,I Can't Believe You Morons Actually Buy This Shit,Banksy
13,-1.7872823,-0.7644799,"['2007', 'figurative', ['Conceptual Art', ' Street art'], ['Conceptual Art', ' Street art']]",./artworks/images/Keep It Spotless (Defaced Hirst)_Banksy.jpg,Keep It Spotless (Defaced Hirst),Banksy
14,-1.7715243,-0.788567,"['2007', 'figurative', 'Conceptual Art']",./artworks/images/Ruined Landscape_Banksy.jpg,Ruined Landscape,Banksy
15,-1.6689258,-0.14853431,"['2008', 'graffiti', 'Street art']",./artworks/images/Girl seized by an ATM_Banksy.jpg,Girl seized by an ATM,Banksy
16,-1.6689258,-0.14853431,"['2008', 'graffiti', 'Street art']",./artworks/images/It's Not A Race_Banksy.jpg,It's Not A Race,Banksy
17,-1.6689258,-0.14853431,"['2008', 'graffiti', 'Street art']",./artworks/images/No Loitering_Banksy.jpg,No Loitering,Banksy
18,-2.0247455,-0.09502341,"['2008', 'graffiti', ['Conceptual Art', ' Street art'], ['Conceptual Art', ' Street art']]",./artworks/images/One nation under CCTV_Banksy.jpg,One nation under CCTV,Banksy
19,1.0947915,1.135023,"['', 'genre painting', 'Conceptual Art']",./artworks/images/Agency Job_Banksy.jpg,Agency Job,Banksy
20,-1.0238808,-0.063076645,"['', 'graffiti', 'Street art']",./artworks/images/Naked Man_Banksy.jpg,Naked Man,Banksy
21,-1.0484875,-0.060642406,"['', 'installation', 'Street art']",./artworks/images/Red Carpet Dinner Service_Banksy.jpg,Red Carpet Dinner Service,Banksy
22,-1.023812,-0.063094124,"['', 'graffiti', 'Street art']",./artworks/images/Shop Until You Drop_Banksy.jpg,Shop Until You Drop,Banksy
23,-1.0238808,-0.063076645,"['', 'graffiti', 'Street art']","./artworks/images/Swinger, New Orleans_Banksy.jpg","Swinger, New Orleans",Banksy
24,-1.023812,-0.06309412,"['', 'graffiti', 'Street art']",./artworks/images/Girl with balloon_Banksy.jpg,Girl with balloon,Banksy
25,-1.0238808,-0.063076645,"['', 'graffiti', 'Street art']",./artworks/images/Flower thrower_Banksy.jpg,Flower thrower,Banksy
26,-1.0238713,-0.063079044,"['', 'graffiti', 'Street art']",./artworks/images/French maid_Banksy.jpg,French maid,Banksy
27,-1.023812,-0.06309412,"['', 'graffiti', 'Street art']",./artworks/images/Haring dog_Banksy.jpg,Haring dog,Banksy
28,-1.023812,-0.06309412,"['', 'graffiti', 'Street art']",./artworks/images/Stop and Search_Banksy.jpg,Stop and Search,Banksy
29,-1.7759813,-0.1710005,"['1955', 'installation', 'Neo-Dada']",./artworks/images/Tokyo Work_Atsuko Tanaka.jpg,Tokyo Work,Atsuko Tanaka
30,-1.7750844,-0.1706892,"['1956', 'installation', 'Neo-Dada']",./artworks/images/Electric Dress_Atsuko Tanaka.jpg,Electric Dress,Atsuko Tanaka
31,-0.54799944,-1.5778526,"['1961', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
32,-0.6047401,-1.5670581,"['1963', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
33,-0.59761274,-1.6146188,"['1964', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
34,-0.64342666,-1.5713346,"['1976', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
35,-0.61420846,-1.5664859,"['1980', 'abstract', 'Abstract Expressionism']",./artworks/images/1980 - D4_Atsuko Tanaka.jpg,1980 - D4,Atsuko Tanaka
36,-0.6389823,-1.6155676,"['1984', 'abstract', 'Abstract Expressionism']",./artworks/images/77R-‘84_Atsuko Tanaka.jpg,77R-‘84,Atsuko Tanaka
37,-0.6389823,-1.6155676,"['1984', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
38,-0.58381504,-1.5763525,"['1989', 'abstract', 'Abstract Expressionism']",./artworks/images/89a_Atsuko Tanaka.jpg,89a,Atsuko Tanaka
39,-0.58381504,-1.5763525,"['1989', 'abstract', 'Abstract Expressionism']",./artworks/images/89m_Atsuko Tanaka.jpg,89m,Atsuko Tanaka
40,-0.5831048,-1.5770372,"['1992', 'abstract', 'Abstract Expressionism']",./artworks/images/Work_Atsuko Tanaka.jpg,Work,Atsuko Tanaka
41,-0.59789467,-1.5773028,"['1993', 'abstract', 'Abstract Expressionism']",./artworks/images/93E_Atsuko Tanaka.jpg,93E,Atsuko Tanaka
42,-0.59789467,-1.5773028,"['1993', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled (Painted with Akira Kanayama)_Atsuko Tanaka.jpg,Untitled (Painted with Akira Kanayama),Atsuko Tanaka
43,-0.61161697,-1.5944674,"['1999', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
44,-0.6106861,-1.5931104,"['2002', 'abstract', 'Abstract Expressionism']",./artworks/images/To New York-Vancouver_Atsuko Tanaka.jpg,To New York-Vancouver,Atsuko Tanaka
45,0.21249048,-1.64898,"['', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
46,0.21249048,-1.64898,"['', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Atsuko Tanaka.jpg,Untitled,Atsuko Tanaka
47,0.88896906,-0.40108413,"['1930', 'cityscape', 'Post-Impressionism']",./artworks/images/Terrace in Balcic_Acontz Nutzi.jpg,Terrace in Balcic,Acontz Nutzi
48,0.026793996,-0.36587238,"['1947', 'interior', 'Post-Impressionism']",./artworks/images/Interior in Sozopol_Acontz Nutzi.jpg,Interior in Sozopol,Acontz Nutzi
49,0.92016137,0.9704359,"['1948', 'genre painting', 'Post-Impressionism']",./artworks/images/Horseshoeing_Acontz Nutzi.jpg,Horseshoeing,Acontz Nutzi
50,-0.31096348,-0.21352558,"['1954', 'landscape', 'Impressionism']",./artworks/images/Landscape With River_Acontz Nutzi.jpg,Landscape With River,Acontz Nutzi
51,1.0273048,1.1353421,"['', 'genre painting', 'Post-Impressionism']",./artworks/images/Mamut's Café_Acontz Nutzi.jpg,Mamut's Café,Acontz Nutzi
52,-0.38080832,-0.13617729,"['', 'landscape', 'Post-Impressionism']",./artworks/images/Balcic Gulf_Acontz Nutzi.jpg,Balcic Gulf,Acontz Nutzi
53,-0.8325374,-0.10460886,"['', 'sketch and study', 'Post-Impressionism']",./artworks/images/The Sleep_Acontz Nutzi.jpg,The Sleep,Acontz Nutzi
54,-0.83264685,-0.107163526,"['', 'still life', 'Post-Impressionism']",./artworks/images/Still Life with Fruit_Acontz Nutzi.jpg,Still Life with Fruit,Acontz Nutzi
55,-0.76703125,-0.12181197,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/Old Street in Pont Aven_Acontz Nutzi.jpg,Old Street in Pont Aven,Acontz Nutzi
56,1.0273048,1.1353421,"['', 'genre painting', 'Post-Impressionism']",./artworks/images/Dobrujan Street_Acontz Nutzi.jpg,Dobrujan Street,Acontz Nutzi
57,-0.7670309,-0.12181195,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/Tatar Women in Balcic_Acontz Nutzi.jpg,Tatar Women in Balcic,Acontz Nutzi
58,-0.24023072,0.40229386,"['', 'portrait', 'Post-Impressionism']",./artworks/images/The Boy_Acontz Nutzi.jpg,The Boy,Acontz Nutzi
59,-0.7670297,-0.12181163,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/unknown title_Acontz Nutzi.jpg,unknown title,Acontz Nutzi
60,-0.7670306,-0.12181146,"['', 'cityscape', 'Post-Impressionism']",./artworks/images/unknown title_Acontz Nutzi.jpg,unknown title,Acontz Nutzi
61,-0.31080276,-0.21362355,"['1879', 'landscape', 'Impressionism']",./artworks/images/Flowering field_Andreescu Ion.jpg,Flowering field,Andreescu Ion
62,-0.18521358,-0.36029434,"['1882', 'self-portrait', 'Impressionism']",./artworks/images/Self Portrait_Andreescu Ion.jpg,Self Portrait,Andreescu Ion
63,-0.06401294,0.37445152,"['1882', 'portrait', 'Realism']",./artworks/images/Portrait of woman in a costume_Andreescu Ion.jpg,Portrait of woman in a costume,Andreescu Ion
64,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/Beech Forest_Andreescu Ion.jpg,Beech Forest,Andreescu Ion
65,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/White Headscarf Girl Head_Andreescu Ion.jpg,White Headscarf Girl Head,Andreescu Ion
66,-0.5816717,-0.1459839,"['', 'flower painting', 'Impressionism']",./artworks/images/Chrysanthemum_Andreescu Ion.jpg,Chrysanthemum,Andreescu Ion
67,-0.39092728,-0.21086137,"['', 'landscape', 'Impressionism']",./artworks/images/Country Road_Andreescu Ion.jpg,Country Road,Andreescu Ion
68,-0.76072294,-0.120195195,"['', 'cityscape', 'Realism']",./artworks/images/Winter at Barbizon_Andreescu Ion.jpg,Winter at Barbizon,Andreescu Ion
69,1.1169792,1.0206528,"['', 'genre painting', 'Impressionism']",./artworks/images/In the Park_Andreescu Ion.jpg,In the Park,Andreescu Ion
70,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/In the Forest_Andreescu Ion.jpg,In the Forest,Andreescu Ion
71,-0.5816344,-0.14599784,"['', 'flower painting', 'Impressionism']",./artworks/images/Pansies_Andreescu Ion.jpg,Pansies,Andreescu Ion
72,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/Peasant Woman with Green Headscarf_Andreescu Ion.jpg,Peasant Woman with Green Headscarf,Andreescu Ion
73,-0.5816717,-0.1459839,"['', 'flower painting', 'Impressionism']",./artworks/images/Pink Roses_Andreescu Ion.jpg,Pink Roses,Andreescu Ion
74,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/Portrait of a Girl_Andreescu Ion.jpg,Portrait of a Girl,Andreescu Ion
75,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/Portrait of a Peasant Girl_Andreescu Ion.jpg,Portrait of a Peasant Girl,Andreescu Ion
76,-0.5870025,-0.13461214,"['', 'still life', 'Impressionism']",./artworks/images/Still Life_Andreescu Ion.jpg,Still Life,Andreescu Ion
77,-0.6322184,-0.15795042,"['', 'cityscape', 'Impressionism']",./artworks/images/Street from Barbizon during summer time_Andreescu Ion.jpg,Street from Barbizon during summer time,Andreescu Ion
78,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/The Oak_Andreescu Ion.jpg,The Oak,Andreescu Ion
79,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/The Red Scarf_Andreescu Ion.jpg,The Red Scarf,Andreescu Ion
80,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/The Winter_Andreescu Ion.jpg,The Winter,Andreescu Ion
81,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/Untitled (View of a Field)_Andreescu Ion.jpg,Untitled (View of a Field),Andreescu Ion
82,1.1169804,1.020653,"['', 'genre painting', 'Impressionism']",./artworks/images/Haymaking_Andreescu Ion.jpg,Haymaking,Andreescu Ion
83,-0.25149554,0.30053574,"['', 'portrait', 'Impressionism']",./artworks/images/Head of a young man_Andreescu Ion.jpg,Head of a young man,Andreescu Ion
84,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/Leafless forest_Andreescu Ion.jpg,Leafless forest,Andreescu Ion
85,-0.40356764,-0.15203093,"['', 'landscape', 'Realism']",./artworks/images/Mestecanis_Andreescu Ion.jpg,Mestecanis,Andreescu Ion
86,-0.41145536,-0.21150298,"['', 'landscape', 'Impressionism']",./artworks/images/Mountain landscape_Andreescu Ion.jpg,Mountain landscape,Andreescu Ion
87,-0.86337906,-0.08640151,"['', 'still life', 'Realism']",./artworks/images/Onions_Andreescu Ion.jpg,Onions,Andreescu Ion
88,-0.40066937,-0.22381802,"['', 'landscape', 'Impressionism']",./artworks/images/Peasant hut_Andreescu Ion.jpg,Peasant hut,Andreescu Ion
89,-0.5870025,-0.13461214,"['', 'still life', 'Impressionism']",./artworks/images/Peeled Orange_Andreescu Ion.jpg,Peeled Orange,Andreescu Ion
90,-0.2554794,0.38104194,"['', 'portrait', 'Realism']",./artworks/images/Self Portrait_Andreescu Ion.jpg,Self Portrait,Andreescu Ion
91,0.8670831,0.90144205,"['1946', 'genre painting', 'Cubism']",./artworks/images/The Uncoupling of the Hounds_Bearden Romare.jpg,The Uncoupling of the Hounds,Bearden Romare
92,0.8624159,0.89711136,"['1948', 'genre painting', 'Cubism']",./artworks/images/The Family_Bearden Romare.jpg,The Family,Bearden Romare
93,-0.57322425,-1.5557504,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
94,-0.57322425,-1.5557504,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
95,-0.57322425,-1.5557504,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
96,-0.57322425,-1.5557504,"['1959', 'abstract', 'Abstract Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
97,0.8958311,-0.4688845,"['1964', 'cityscape', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Spring Way_Bearden Romare.jpg,Spring Way,Bearden Romare
98,0.8758689,0.8769609,"['1964', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Pittsburgh Memory_Bearden Romare.jpg,Pittsburgh Memory,Bearden Romare
99,0.9517055,0.8384256,"['1970', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]",./artworks/images/Patchwork Quilt_Bearden Romare.jpg,Patchwork Quilt,Bearden Romare
100,0.9042879,0.8738311,"['1970', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Calabash_Bearden Romare.jpg,The Calabash,Bearden Romare
101,0.56327796,-0.72487026,"['1971', 'religious painting', 'Neo-Expressionism']",./artworks/images/Dreams of Exile_Bearden Romare.jpg,Dreams of Exile,Bearden Romare
102,0.9016184,0.87612855,"['1971', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Block (detail)_Bearden Romare.jpg,The Block (detail),Bearden Romare
103,0.8960711,-0.46919054,"['1973', 'cityscape', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Berkeley - The City and Its People_Bearden Romare.jpg,Berkeley - The City and Its People,Bearden Romare
104,0.87046754,0.8910494,"['1974', 'genre painting', ['Neo-Expressionism', ' Social Realism'], ['Neo-Expressionism', ' Social Realism']]",./artworks/images/Carolina Morning_Bearden Romare.jpg,Carolina Morning,Bearden Romare
105,0.8961361,0.88776857,"['1975', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/The Family (Around the Dining Table)_Bearden Romare.jpg,The Family (Around the Dining Table),Bearden Romare
106,0.90341926,0.88170844,"['1975', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/At the Clef Club (Piano Player)_Bearden Romare.jpg,At the Clef Club (Piano Player),Bearden Romare
107,-0.238492,-0.7580312,"['1977', 'symbolic painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Roots_Bearden Romare.jpg,Roots,Bearden Romare
108,0.0075605246,-0.58646274,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Battle with Cicones_Bearden Romare.jpg,Battle with Cicones,Bearden Romare
109,0.0075623943,-0.586462,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Home to Ithaca_Bearden Romare.jpg,Home to Ithaca,Bearden Romare
110,0.007562066,-0.58646154,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/The Return of Odysseus_Bearden Romare.jpg,The Return of Odysseus,Bearden Romare
111,0.0075610634,-0.5864605,"['1977', 'Odysseus', 'literary painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/The Return of Odysseus (Homage to Pintoricchio and Benin)_Bearden Romare.jpg,The Return of Odysseus (Homage to Pintoricchio and Benin),Bearden Romare
112,-0.23568217,-0.1592395,"['1978', 'landscape', 'Outsider art']","./artworks/images/Profile.Part I, The Twenties. Mecklenburg County, Sunset Limited_Bearden Romare.jpg","Profile.Part I, The Twenties. Mecklenburg County, Sunset Limited",Bearden Romare
113,0.8838205,0.87004775,"['1979', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Louisiana Serenade_Bearden Romare.jpg,Louisiana Serenade,Bearden Romare
114,0.8709414,0.8805966,"['1979', 'genre painting', 'Outsider art']",./artworks/images/The Grey Cat_Bearden Romare.jpg,The Grey Cat,Bearden Romare
115,-0.049428333,0.39100525,"['1980', 'portrait', 'Neo-Expressionism']",./artworks/images/Family (mother and child)_Bearden Romare.jpg,Family (mother and child),Bearden Romare
116,0.8924451,0.8912996,"['1980', 'genre painting', 'Outsider art']",./artworks/images/Mecklenburg Autumn_Bearden Romare.jpg,Mecklenburg Autumn,Bearden Romare
117,0.9509239,0.8391082,"['1980', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]",./artworks/images/Out Chorus_Bearden Romare.jpg,Out Chorus,Bearden Romare
118,0.8924451,0.8912996,"['1980', 'genre painting', 'Outsider art']",./artworks/images/Pepper Jelly Lady_Bearden Romare.jpg,Pepper Jelly Lady,Bearden Romare
119,0.95078844,0.83898085,"['1981', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]","./artworks/images/Bessie, Duke, and Louis_Bearden Romare.jpg","Bessie, Duke, and Louis",Bearden Romare
120,0.8852714,0.8715927,"['1981', 'genre painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Prelude to Farewell_Bearden Romare.jpg,Prelude to Farewell,Bearden Romare
121,-1.4148062,-0.98951405,"['1982', 'figurative', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Jazz Rhapsody_Bearden Romare.jpg,Jazz Rhapsody,Bearden Romare
122,0.89831865,0.87455136,"['1987', 'genre painting', ['Neo-Expressionism', ' Outsider art'], ['Neo-Expressionism', ' Outsider art']]",./artworks/images/Calm Sea_Bearden Romare.jpg,Calm Sea,Bearden Romare
123,-1.3889736,-0.9737443,"['1987', 'figurative', 'Abstract Expressionism']","./artworks/images/Two, But Not Two_Bearden Romare.jpg","Two, But Not Two",Bearden Romare
124,-0.8490644,-0.18266903,"['', 'religious painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Golgotha_Bearden Romare.jpg,Golgotha,Bearden Romare
125,1.0447677,1.1032342,"['', 'genre painting', ['Cubism', ' Neo-Expressionism'], ['Cubism', ' Neo-Expressionism']]",./artworks/images/Morning_Bearden Romare.jpg,Morning,Bearden Romare
126,1.0408057,1.0680323,"['', 'genre painting', ['Outsider art', ' Pop Art'], ['Outsider art', ' Pop Art']]","./artworks/images/Clockwise series, 1979-1984_Bearden Romare.jpg","Clockwise series, 1979-1984",Bearden Romare
127,1.0470014,1.0946248,"['', 'genre painting', ['Cubism', ' Outsider art'], ['Cubism', ' Outsider art']]",./artworks/images/Prevalence of Ritual III_Bearden Romare.jpg,Prevalence of Ritual III,Bearden Romare
128,1.043915,1.1078782,"['', 'genre painting', 'Neo-Expressionism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
129,1.0456315,1.098023,"['', 'genre painting', 'Outsider art']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
130,1.0467453,1.0943619,"['', 'genre painting', ['Outsider art', ' Social Realism'], ['Outsider art', ' Social Realism']]",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
131,1.0458553,1.1112407,"['', 'genre painting', 'Cubism']",./artworks/images/Untitled_Bearden Romare.jpg,Untitled,Bearden Romare
132,-0.4037525,-1.6304251,"['1914', 'abstract', 'Dada', 'Private Collection']",./artworks/images/Before my Birth_Arp Jean.jpg,Before my Birth,Arp Jean
133,-0.32570997,-1.9135995,"['1914', 'abstract', 'Abstract Art']",./artworks/images/Geometric Forms_Arp Jean.jpg,Geometric Forms,Arp Jean
134,-0.26751,-1.5843518,"['1914', 'abstract', 'Surrealism']","./artworks/images/Relief, Clock_Arp Jean.jpg","Relief, Clock",Arp Jean
135,-0.3204932,-1.9292287,"['1915', 'abstract', 'Abstract Art']",./artworks/images/Abstract Composition_Arp Jean.jpg,Abstract Composition,Arp Jean
136,-0.26733,-1.5842949,"['1916', 'abstract', 'Surrealism']",./artworks/images/Automatic Drawing_Arp Jean.jpg,Automatic Drawing,Arp Jean
137,-0.4037391,-1.6304203,"['1916', 'abstract', 'Dada', 'Private Collection']",./artworks/images/Geometric Collage_Arp Jean.jpg,Geometric Collage,Arp Jean
138,-0.26177773,-1.7901813,"['1917', 'abstract', 'Dada']",./artworks/images/Squares or Rectangles arranged according to Laws of Change_Arp Jean.jpg,Squares or Rectangles arranged according to Laws of Change,Arp Jean
139,-0.3889003,-1.6238694,"['1917', 'abstract', 'Surrealism', 'Private Collection']",./artworks/images/Terrestrial Forest Form_Arp Jean.jpg,Terrestrial Forest Form,Arp Jean
140,-0.26177773,-1.7901813,"['1917', 'abstract', 'Dada']",./artworks/images/Collage with Squares Arranged According to the Laws of Chance_Arp Jean.jpg,Collage with Squares Arranged According to the Laws of Chance,Arp Jean
141,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
142,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
143,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
144,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
145,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
146,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
147,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
148,0.18182823,-0.31926337,"['1918', 'illustration', 'Dada']","./artworks/images/Illustration for Tristan Tzara's ""Vingt-cinq poèmes""_Arp Jean.jpg","Illustration for Tristan Tzara's ""Vingt-cinq poèmes""",Arp Jean
149,-1.8649894,0.0026617507,"['1920', 'sculpture', 'Surrealism']",./artworks/images/Birds in Aquarium_Arp Jean.jpg,Birds in Aquarium,Arp Jean
150,-0.2668003,-1.58399,"['1920', 'abstract', 'Surrealism']",./artworks/images/Leafage and Drops_Arp Jean.jpg,Leafage and Drops,Arp Jean
151,0.41713503,-0.6559407,"['1922', 'Dada']",./artworks/images/Shirt Front and Fork_Arp Jean.jpg,Shirt Front and Fork,Arp Jean
152,-0.29251403,-0.75331944,"['1925', 'figurative', 'Surrealism']",./artworks/images/Dance_Arp Jean.jpg,Dance,Arp Jean
153,0.0771102,1.2279004,"['1925', 'abstract', 'Surrealism', ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK']]",./artworks/images/Moustaches_Arp Jean.jpg,Moustaches,Arp Jean
154,-1.4110353,-0.9468921,"['1926', 'figurative']",./artworks/images/Head with mustache_Arp Jean.jpg,Head with mustache,Arp Jean
155,-0.26758713,-1.5840734,"['1926', 'abstract', 'Surrealism']",./artworks/images/Tete Paysage_Arp Jean.jpg,Tete Paysage,Arp Jean
156,-0.26692915,-1.5841955,"['1927', 'abstract', 'Surrealism']",./artworks/images/Configuration_Arp Jean.jpg,Configuration,Arp Jean
157,0.077003345,1.2279049,"['1930', 'abstract', 'Surrealism', ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK'], ['Tate Modern', ' London', ' UK']]",./artworks/images/Constellation According to the Laws of Chance_Arp Jean.jpg,Constellation According to the Laws of Chance,Arp Jean
158,-1.9275234,-0.08440331,"['1931', 'sculpture', 'Private Collection']",./artworks/images/TORSE_Arp Jean.jpg,TORSE,Arp Jean
